company,product,typename,inches,opsys,price_euros,resolution_width,resolution_height,aspect_ratio,resolution_type,touchscreen,cpu_manufacturer,cpu_model,cpu_clock_speed_GHz,ram_gb,storage_gb,storage_type,weight_kg,gpu_brand,gpu_model
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,Windows 10,297.0,1366,768,1.7786458333333333,Other,No,AMD,E-Series 7110,1.8,4.0,500.0,HDD,1.86,AMD Radeon R,2
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,No OS,599.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i5 6200U,2.3,8.0,1024.0,HDD,2.32,AMD Radeon R,5
Dell,Inspiron 7567,Gaming,15.6,Windows 10,1199.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,8.0,1024.0,HDD,2.62,Nvidia GeForce GTX ,1050
Dell,XPS 15,Notebook,15.6,Windows 10,2250.68,3840,2160,1.7777777777777777,IPS Panel Touchscreen ,Yes,Intel,Core i5 6300HQ,2.3,8.0,256.0,SSD,2.04,Nvidia GeForce ,960
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,Windows 10,478.89,1920,1080,1.7777777777777777,Full HD ,No,AMD,A6-Series A6-9220,2.5,4.0,256.0,SSD,1.91,AMD Radeon ,520
MSI,GP72M 7REX,Gaming,17.3,Windows 10,1492.8,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,2.7,Nvidia GeForce GTX ,1050
Lenovo,ThinkPad T460s,Ultrabook,14.0,Windows 7,2299.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6600U,2.6,12.0,512.0,SSD,1.4,Intel HD Graphics ,520
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Windows 10,788.49,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i5 6200U,2.3,8.0,1024.0,Hybrid,2.5,AMD Radeon R,5
HP,Spectre Pro,2 in 1 Convertible,13.3,Windows 10,2041.0,2560,1440,1.7777777777777777,Touchscreen ,Yes,Intel,Core i7 6600U,2.6,8.0,512.0,SSD,1.48,Intel HD Graphics ,520
Lenovo,ThinkPad T460,Ultrabook,14.0,Windows 7,1499.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6600U,2.6,8.0,256.0,SSD,1.7,Intel HD Graphics ,520
MSI,GS40 Phantom,Gaming,14.0,Windows 10,1769.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,256.0,SSD,1.7,Nvidia GeForce GTX ,970
HP,Pavilion 15-cb003nv,Gaming,15.6,Windows 10,899.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 7700HQ,2.8,8.0,1024.0,HDD,2.62,Nvidia GeForce GTX ,1050
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Windows 10,459.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 6006U,2.0,8.0,1024.0,HDD,2.2,Intel HD Graphics ,520
HP,250 G4,Notebook,15.6,No OS,476.99,1366,768,1.7786458333333333,Other,No,Intel,Core i5 6200U,2.3,4.0,500.0,HDD,2.1,Intel HD Graphics ,520
Dell,Inspiron 7567,Gaming,15.6,Windows 10,1498.0,3840,2160,1.7777777777777777,K Ultra HD ,No,Intel,Core i7 7700HQ,2.8,8.0,128.0,SSD,2.62,Nvidia GeForce GTX ,1050
Lenovo,ThinkPad T570,Notebook,15.6,Windows 10,1390.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i5 7200U,2.5,8.0,256.0,SSD,1.95,Intel HD Graphics ,620
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Windows 10,468.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i3 6006U,2.0,4.0,1024.0,HDD,2.2,Nvidia GeForce ,920
HP,Stream 14-AX000nv,Notebook,14.0,Windows 10,249.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3060,1.6,2.0,32.0,Flash Storage,1.44,Intel HD Graphics ,400
MSI,PL60 7RD,Gaming,15.6,Windows 10,839.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 7500U,2.7,8.0,1024.0,HDD,2.2,Nvidia GeForce GTX ,1050
HP,250 G5,Notebook,15.6,Windows 10,679.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6500U,2.5,8.0,256.0,SSD,1.96,Intel HD Graphics ,520
HP,ProBook 450,Notebook,15.6,Windows 10,1159.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 8550U,1.8,16.0,512.0,SSD,2.1,Intel UHD Graphics ,620
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,Windows 10,369.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3050,1.6,4.0,500.0,HDD,2.2,,
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,No OS,398.0,1366,768,1.7786458333333333,Other,No,Intel,Core i5 6200U,2.3,4.0,500.0,HDD,2.1,Intel HD Graphics ,520
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,No OS,709.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7500U,2.7,8.0,1024.0,HDD,2.2,Nvidia GeForce ,940
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,Windows 10,769.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i3 7100U,2.4,4.0,256.0,SSD,2.0,Intel HD Graphics ,620
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Windows 7,825.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6500U,2.5,4.0,1024.0,Hybrid,2.32,Intel HD Graphics ,520
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1305.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,512.0,SSD,3.31,Nvidia GeForce GTX ,960
MSI,GS60 Ghost,Gaming,15.6,Windows 10,2153.37,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,128.0,SSD,1.91,Nvidia GeForce GTX ,970
HP,ProBook 450,Notebook,15.6,Windows 10,650.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 6100U,2.3,4.0,500.0,HDD,2.07,Intel HD Graphics ,520
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Windows 10,1637.0,2560,1440,1.7777777777777777,IPS Panel Touchscreen ,Yes,Intel,Core i5 6200U,2.3,8.0,256.0,SSD,1.36,Intel HD Graphics ,520
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Windows 10,831.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7500U,2.7,6.0,256.0,SSD,1.54,Nvidia GeForce ,920
Dell,Vostro 5568,Notebook,15.6,Linux,895.01,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7500U,2.7,8.0,256.0,SSD,1.98,Nvidia GeForce GT ,940
Acer,Aspire 3,Notebook,15.6,Windows 10,333.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3350,2.0,4.0,500.0,HDD,2.1,Intel HD Graphics ,500
HP,Pavilion 15-BC000nv,Notebook,15.6,Windows 10,799.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,6.0,1024.0,HDD,2.18,Nvidia GeForce GTX ,960
Asus,Rog GL552VW-DM201T,Gaming,15.6,Windows 10,909.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,256.0,SSD,2.591,Nvidia GeForce GTX ,960
Dell,Inspiron 5578,2 in 1 Convertible,15.6,Windows 10,1179.0,1920,1080,1.7777777777777777,Full HD ,Yes,Intel,Core i7 7500U,2.7,16.0,512.0,SSD,2.09,Intel HD Graphics ,620
Acer,Aspire E5-576G,Notebook,15.6,Windows 10,691.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i5 7200U,2.5,4.0,256.0,SSD,2.23,Nvidia GeForce ,940
Dell,XPS 13,Ultrabook,13.3,Linux,1099.0,3200,1800,1.7777777777777777,Quad HD,Yes,Intel,Core i5 6300U,2.4,8.0,256.0,SSD,1.23,Intel HD Graphics ,520
Acer,Predator G9-793,Gaming,17.3,Windows 10,2599.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,4.2,Nvidia GeForce GTX ,1070
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,819.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i5 7300HQ,2.5,8.0,1024.0,HDD,2.4,Nvidia GeForce GTX ,1050
Samsung,Chromebook Plus,2 in 1 Convertible,12.3,Chrome OS,659.0,2400,1600,1.5,IPS Panel Touchscreen ,Yes,Samsung,Cortex A72&A53,2.0,4.0,32.0,Flash Storage,1.15,ARM Mali T,860
HP,250 G6,Notebook,15.6,Windows 10,485.0,1366,768,1.7786458333333333,Other,No,Intel,Core i5 7200U,2.5,4.0,500.0,HDD,1.86,Intel HD Graphics ,620
Apple,"MacBook 12""",Ultrabook,12.0,Mac OS X,1163.0,2304,1440,1.6,IPS Panel Retina Display ,No,Intel,Core M,1.1,8.0,256.0,Flash Storage,0.92,Intel HD Graphics ,5300
Dell,Inspiron 7378,2 in 1 Convertible,13.3,Windows 10,1199.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,Yes,Intel,Core i5 7200U,2.5,8.0,256.0,SSD,1.6,Intel HD Graphics ,620
HP,Pavilion Power,Notebook,15.6,Windows 10,1327.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 7700HQ,2.8,12.0,128.0,SSD,2.21,Nvidia GeForce GTX ,1050
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,No OS,368.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 6006U,2.0,4.0,1024.0,HDD,1.9,AMD Radeon R,5
Asus,Rog G752VY-GC229T,Gaming,17.3,Windows 10,2150.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,512.0,SSD,4.3,Nvidia GeForce GTX ,980
Acer,Aspire 3,Notebook,15.6,Linux,272.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3350,2.0,4.0,1024.0,HDD,2.1,Intel HD Graphics ,500
MSI,GS73VR 7RF,Gaming,17.3,Windows 10,2048.9,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,2.43,Nvidia GeForce GTX ,1060
Dell,Inspiron 5567,Notebook,15.6,Windows 10,499.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 6006U,2.0,4.0,128.0,SSD,2.3,AMD Radeon R,7
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,No OS,629.0,1366,768,1.7786458333333333,Other,No,Intel,Core i7 6500U,2.5,8.0,500.0,HDD,2.2,Nvidia GeForce ,920
Dell,Inspiron 5579,2 in 1 Convertible,15.6,Windows 10,1285.0,1920,1080,1.7777777777777777,Full HD ,Yes,Intel,Core i7 8550U,1.8,16.0,512.0,SSD,2.0,Intel UHD Graphics ,620
Dell,XPS 13,Ultrabook,13.3,Windows 10,2680.0,3200,1800,1.7777777777777777,Quad HD,Yes,Intel,Core i7 7500U,2.7,16.0,512.0,SSD,1.2,Intel HD Graphics ,620
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Windows 10,1169.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,1024.0,HDD,2.2,Nvidia GeForce GTX ,1060
Dell,Inspiron 5567,Notebook,15.6,Windows 10,889.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i5 7200U,2.5,8.0,256.0,SSD,2.36,AMD Radeon R,7
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,Windows 10,579.0,1366,768,1.7786458333333333,Other,No,Intel,Core i5 7200U,2.5,8.0,256.0,SSD,1.91,Intel HD Graphics ,620
Lenovo,IdeaPad 320-15AST,Notebook,15.6,Windows 10,299.0,1366,768,1.7786458333333333,Other,No,AMD,E-Series 9000,2.2,4.0,500.0,HDD,2.2,AMD Radeon R,2
Acer,Aspire E5-774G,Notebook,17.3,Windows 10,629.0,1600,900,1.7777777777777777,Other,No,Intel,Core i3 6006U,2.0,8.0,1024.0,HDD,3.3,Nvidia GeForce ,940
Asus,Rog Strix,Gaming,15.6,Windows 10,2449.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,2.2,Nvidia GeForce GTX ,1070
Apple,"MacBook 12""",Ultrabook,12.0,Mac OS X,1279.0,2304,1440,1.6,IPS Panel Retina Display ,No,Intel,Core M,1.2,8.0,512.0,Flash Storage,0.92,Intel HD Graphics ,515
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Windows 10,1749.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,128.0,SSD,2.2,Nvidia GeForce GTX ,1060
MSI,GS73VR Stealth,Gaming,17.3,Windows 10,1948.99,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,256.0,SSD,2.43,Nvidia GeForce GTX ,1060
Dell,Inspiron 7579,2 in 1 Convertible,15.6,Windows 10,999.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,Yes,Intel,Core i5 7200U,2.5,8.0,256.0,SSD,2.191,Intel HD Graphics ,620
Asus,ROG Strix,Gaming,17.3,Windows 10,1949.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,2.9,Nvidia GeForce GTX ,1060
Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,Chrome OS,174.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core 3205U,1.5,2.0,32.0,SSD,1.3,,
Acer,E5 774G,Notebook,17.3,Windows 10,598.0,1600,900,1.7777777777777777,Other,No,Intel,Core i3 6006U,2.0,4.0,1024.0,HDD,3.3,Nvidia GeForce ,940
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,No OS,539.0,1600,900,1.7777777777777777,Other,No,Intel,Core i5 7200U,2.5,8.0,1024.0,HDD,2.8,Intel HD Graphics ,620
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1272.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,128.0,SSD,2.6,Nvidia GeForce GTX ,960
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,Windows 10,1149.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,Yes,Intel,Core i7 7Y75,1.3,8.0,256.0,SSD,1.2,Intel HD Graphics ,615
Lenovo,Thinkpad T560,Notebook,15.6,Windows 10,1529.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6600U,2.6,8.0,256.0,SSD,2.3,Intel HD Graphics ,520
MSI,GP62MVR 6RF,Gaming,15.6,Windows 10,1476.11,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,128.0,SSD,2.2,Nvidia GeForce GTX ,1060
HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,Windows 10,529.0,1920,1080,1.7777777777777777,Full HD ,No,AMD,A12-Series 9720P,2.7,6.0,1024.0,HDD,2.1,AMD Radeon ,530
Dell,Latitude E7270,Ultrabook,12.5,Windows 7,1713.37,1920,1080,1.7777777777777777,Full HD ,Yes,Intel,Core i5 6300U,2.4,8.0,256.0,SSD,1.26,Intel HD Graphics ,520
Dell,Inspiron 5578,2 in 1 Convertible,15.0,Windows 10,509.0,1920,1080,1.7777777777777777,Full HD ,Yes,Intel,Core i3 7100U,2.4,4.0,500.0,HDD,2.08,Intel HD Graphics ,620
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,Windows 10,309.0,1366,768,1.7786458333333333,Other,No,Intel,Pentium Quad Core N3710,1.6,4.0,1024.0,HDD,2.65,Intel HD Graphics ,405
Dell,XPS 13,Ultrabook,13.3,Windows 10,1477.0,3200,1800,1.7777777777777777,Quad HD,Yes,Intel,Core i7 7500U,2.7,8.0,256.0,SSD,1.29,Intel HD Graphics ,620
Dell,Vostro 3568,Notebook,15.6,Linux,521.86,1366,768,1.7786458333333333,Other,No,Intel,Core i5 7200U,2.5,4.0,1024.0,HDD,2.18,Intel HD Graphics ,520
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1029.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,Yes,Intel,Core i7 6700HQ,2.6,16.0,128.0,SSD,2.6,Nvidia GeForce GTX ,960
MSI,GL62M 7RDX,Gaming,15.6,Windows 10,1149.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,8.0,128.0,SSD,2.2,Nvidia GeForce GTX ,1050
Lenovo,ThinkPad Yoga,Netbook,12.5,Windows 10,1650.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,Yes,Intel,Core i7 6500U,2.5,16.0,512.0,SSD,1.3,Intel HD Graphics ,520
Razer,Blade Pro,Gaming,14.0,Windows 10,3499.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,1024.0,SSD,1.95,Nvidia GeForce GTX ,1060
Dell,Inspiron 3567,Notebook,15.6,Windows 10,469.01,1366,768,1.7786458333333333,Touchscreen ,Yes,Intel,Core i3 7100U,2.4,8.0,1024.0,HDD,2.3,Intel HD Graphics ,620
MSI,GE72VR Apache,Gaming,17.3,Windows 10,1598.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,2.7,Nvidia GeForce GTX ,1060
Apple,MacBook Air,Ultrabook,11.6,Mac OS X,959.0,1366,768,1.7786458333333333,Other,No,Intel,Core i5,1.6,4.0,256.0,Flash Storage,1.08,Intel HD Graphics ,6000
HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Windows 10,478.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i3 6006U,2.0,4.0,1024.0,HDD,2.1,Intel HD Graphics ,520
HP,EliteBook 840,Ultrabook,14.0,Windows 7,2198.19,2560,1440,1.7777777777777777,Other,No,Intel,Core i7 6500U,2.5,8.0,256.0,SSD,1.54,Intel HD Graphics ,520
Dell,Vostro 3559,Notebook,15.6,Windows 7,737.0,1366,768,1.7786458333333333,Other,No,Intel,Core i5 6200U,2.3,4.0,500.0,HDD,2.24,Intel HD Graphics ,520
MSI,GL62 6QF,Gaming,15.6,Windows 10,1169.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,128.0,SSD,2.3,Nvidia GeForce GTX ,960
Lenovo,ThinkPad 13,Notebook,13.3,Windows 10,1499.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 7500U,2.7,16.0,512.0,SSD,1.4,Intel HD Graphics ,620
Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Windows 10,597.57,1920,1080,1.7777777777777777,Full HD ,No,AMD,A12-Series 9720P,3.6,6.0,256.0,SSD,2.2,AMD Radeon ,530
Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Windows 10,1280.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6500U,2.5,8.0,256.0,SSD,1.45,Intel HD Graphics ,520
Acer,Aspire ES1-572,Notebook,15.6,Linux,361.8,1366,768,1.7786458333333333,Other,No,Intel,Core i3 6006U,2.0,4.0,500.0,HDD,2.4,Intel HD Graphics ,520
Dell,Inspiron 7779,2 in 1 Convertible,17.3,Windows 10,1799.0,1920,1080,1.7777777777777777,Full HD ,Yes,Intel,Core i7 7500U,2.7,16.0,512.0,SSD,2.77,Nvidia GeForce ,940
HP,EliteBook 840,Notebook,14.0,Windows 7,1099.99,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i5 6200U,2.3,4.0,256.0,SSD,1.54,Intel HD Graphics ,520
Asus,Rog GL553VE-FY052T,Gaming,15.6,Windows 10,1600.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 7700HQ,2.8,16.0,256.0,SSD,2.5,Nvidia GeForce GTX ,1050
Dell,Latitude 5480,Notebook,14.0,Windows 10,875.0,1366,768,1.7786458333333333,Other,No,Intel,Core i5 7200U,2.5,4.0,500.0,HDD,1.6,Intel HD Graphics ,620
Asus,Rog GL502VS,Gaming,15.6,Windows 10,2325.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,256.0,SSD,2.34,Nvidia GeForce GTX ,1070
Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,No OS,573.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i5 7200U,2.5,8.0,256.0,SSD,2.3,Intel HD Graphics ,620
Dell,XPS 13,2 in 1 Convertible,13.3,Windows 10,1813.0,3200,1800,1.7777777777777777,Quad HD,Yes,Intel,Core i5 7Y54,1.2,8.0,256.0,SSD,1.24,Intel HD Graphics ,615
Dell,Inspiron 3552,Notebook,15.6,Linux,324.0,1366,768,1.7786458333333333,Other,No,Intel,Pentium Quad Core N3710,1.6,4.0,500.0,HDD,2.2,,
HP,255 G6,Notebook,15.6,Windows 10,399.0,1366,768,1.7786458333333333,Other,No,AMD,A6-Series 9220,2.5,4.0,500.0,HDD,1.86,AMD Radeon R,4
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Windows 10,569.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i3 6100U,2.3,6.0,128.0,SSD,2.4,Nvidia GeForce ,920
Lenovo,ThinkPad L460,Notebook,14.0,Windows 10,1072.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i5 6200U,2.3,8.0,256.0,SSD,1.9,Intel HD Graphics ,520
Dell,Inspiron 3552,Notebook,15.6,Windows 10,443.99,1366,768,1.7786458333333333,Other,No,Intel,Pentium Quad Core N3700,1.6,4.0,500.0,HDD,2.2,,
Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,Windows 10,339.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3350,1.1,4.0,1024.0,HDD,2.0,Intel HD Graphics ,500
Asus,Rog G752VT-GC073T,Gaming,17.3,Windows 10,1900.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,16.0,128.0,SSD,4.0,Nvidia GeForce GTX ,970
Dell,Vostro 3568,Notebook,15.6,Windows 10,490.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 6006U,2.0,4.0,500.0,HDD,2.29,Intel HD Graphics ,520
Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,Windows 7,895.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6500U,2.5,8.0,1024.0,Hybrid,2.32,AMD Radeon R,5
MSI,GE62 Apache,Gaming,15.6,Windows 10,1229.0,1920,1080,1.7777777777777777,Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,128.0,SSD,2.4,Nvidia GeForce GTX ,960
Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,Windows 10,833.01,1920,1080,1.7777777777777777,Full HD ,Yes,Intel,Core i5 6200U,2.3,4.0,128.0,SSD,1.8,Intel HD Graphics ,520
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Windows 10,729.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core M 6Y30,0.9,8.0,512.0,SSD,1.2,Intel HD Graphics ,515
Dell,Inspiron 3567,Notebook,15.6,Windows 10,459.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 7100U,2.4,6.0,1024.0,HDD,2.3,Intel HD Graphics ,620
Acer,Aspire ES1-531,Notebook,15.6,Linux,289.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3060,1.6,4.0,500.0,HDD,2.4,Intel HD Graphics ,400
Dell,Inspiron 3552,Notebook,15.6,Windows 10,379.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3050,1.6,2.0,500.0,HDD,2.2,,
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Windows 10,899.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core i7 6700HQ,2.6,8.0,1024.0,HDD,2.6,Nvidia GeForce GTX ,960
HP,Pavilion 15-AW003nv,Notebook,15.6,Windows 10,549.99,1920,1080,1.7777777777777777,Full HD ,No,AMD,A9-Series 9410,2.9,6.0,1024.0,Hybrid,2.04,AMD Radeon R,7
Dell,Inspiron 3567,Notebook,15.6,Linux,805.99,1366,768,1.7786458333333333,Other,No,Intel,Core i7 7500U,2.7,8.0,1024.0,HDD,2.3,AMD Radeon R,5
HP,Stream 11-Y000na,Netbook,11.6,Windows 10,209.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3060,1.6,2.0,32.0,Flash Storage,1.17,Intel HD Graphics ,400
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Windows 10,720.32,1366,768,1.7786458333333333,Other,No,Intel,Core i7 6500U,2.5,4.0,500.0,HDD,2.2,Nvidia GeForce ,920
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Windows 10,638.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,Yes,Intel,Core i7 6500U,2.5,4.0,128.0,SSD,1.8,Intel HD Graphics ,520
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Windows 10,1499.0,3200,1800,1.7777777777777777,IPS Panel Quad HD,Yes,Intel,Core i7 6500U,2.5,16.0,512.0,SSD,1.3,Intel HD Graphics ,520
Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Windows 10,229.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3050,1.6,2.0,64.0,Flash Storage,1.5,,
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,Windows 10,764.0,1366,768,1.7786458333333333,Other,No,Intel,Core i7 6500U,2.5,6.0,1024.0,HDD,2.19,AMD Radeon R,5
Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Windows 10,369.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3050,1.6,4.0,500.0,HDD,2.2,,
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Windows 10,729.0,1920,1080,1.7777777777777777,IPS Panel Full HD ,No,Intel,Core M 6Y30,0.9,8.0,512.0,SSD,1.2,Intel HD Graphics ,515
Dell,Inspiron 3567,Notebook,15.6,Windows 10,459.0,1366,768,1.7786458333333333,Other,No,Intel,Core i3 7100U,2.4,6.0,1024.0,HDD,2.3,Intel HD Graphics ,620
Acer,Aspire ES1-531,Notebook,15.6,Linux,289.0,1366,768,1.7786458333333333,Other,No,Intel,Celeron Dual Core N3060,1.6,4.0,500.0,HDD,2.4,Intel HD Graphics ,400
